company,ceo,party,amount
Bank of America Corp,C k Gifford,200,2000.0
Bank of America Corp,Chad Gifford,100,5432.08
Bank of America Corp,Charles Gifford,100,177327.91999999995
Bank of America Corp,Charles Holliday,200,4400.0
Bank of America Corp,Don Powell,200,375.0
Bank of America Corp,Donald Powell,200,9900.0
Bank of America Corp,Frank Bramble,100,2000.0
Bank of America Corp,Monica Lozano,100,5250.0
Bank of America Corp,Robert Scully,100,2250.0
Bank of America Corp,Robert Scully,200,800.0
Bank of America Corp,Thomas May,100,6500.0
Bank of America Corp,Thomas May,200,6000.0
Bank of America Corp,Virgis Colbert,100,3750.0
Bank of America Corp,Virgis Colbert,200,600.0
Bank of New York Mellon Corporation,Catherine Rein,200,5000.0
Bank of New York Mellon Corporation,Curtis Arledge,200,19800.0
Bank of New York Mellon Corporation,Edmund Kelly,100,4500.0
Bank of New York Mellon Corporation,Edmund Kelly,200,117800.0
Bank of New York Mellon Corporation,Gerald Hassell,100,2500.0
Bank of New York Mellon Corporation,Gerald Hassell,200,100200.0
Bank of New York Mellon Corporation,John Luke,200,183130.0
Bank of New York Mellon Corporation,John a Luke,200,2000.0
Bank of New York Mellon Corporation,Michael Kowalski,100,199900.0
Bank of New York Mellon Corporation,Rf Brueckner,200,1000.0
Bank of New York Mellon Corporation,Richard Brueckner,100,1000.0
Bank of New York Mellon Corporation,Richard Brueckner,200,79050.0
Bank of New York Mellon Corporation,Richard Kogan,200,7500.0
Bank of New York Mellon Corporation,Wesley Vonschack,200,6000.0
Bank of New York Mellon Corporation,William Richardson,100,1900.0
Bank of New York Mellon Corporation,William Richardson,200,3000.0
Barnes & Noble,Bill Dillard,200,37000.0
Barnes & Noble,David Golden,100,24250.0
Barnes & Noble,David Golden,200,500.0
Barnes & Noble,David Wilson,100,500.0
Barnes & Noble,David Wilson,200,4750.0
Barnes & Noble,George Campbell,100,75.0
Barnes & Noble,Greg Maffei,200,9900.0
Barnes & Noble,Greg Maffel,100,2400.0
Barnes & Noble,Gregory Maffei,100,2150.0
Barnes & Noble,Gregory Maffei,200,222400.0
Barnes & Noble,Gregory Maffel,200,593.0
Barnes & Noble,Leonard Riggio,100,79500.0
Barnes & Noble,Mark Carleton,200,3050.0
Barnes & Noble,Stephen Riggio,100,2400.0
Barnes & Noble,William Dillard,100,8800.0
Barnes & Noble,William Dillard,200,34100.0
Baxter International Inc,Carole Shapazian,100,1010.0
Baxter International Inc,James Gavin,100,1750.0
Baxter International Inc,John Forsyth,100,5000.0
Baxter International Inc,John Forsyth,200,33900.0
Baxter International Inc,Peter Hellman,100,500.0
Baxter International Inc,Peter Hellman,200,4500.0
Baxter International Inc,Robert Parkinson,100,4800.0
Baxter International Inc,Robert Parkinson,200,30200.0
Becton Dickinson,Adel Mahmoud,100,500.0
Becton Dickinson,Alfred Sommer,100,2500.0
Becton Dickinson,Basil Anderson,200,4000.0
Becton Dickinson,Bertram Scott,100,313450.0
Becton Dickinson,James Orr,100,500.0
Becton Dickinson,James Orr,200,3900.0
Becton Dickinson,James f Orr,200,2500.0
Becton Dickinson,Marshall Larsen,100,2000.0
Becton Dickinson,Marshall Larsen,200,184500.0
Becton Dickinson,Vincent Forlenza,100,3000.0
Becton Dickinson,Vincent Forlenza,200,5000.0
Becton Dickinson,W Overlock,200,100.0
Becton Dickinson,Willard Overlock,100,4800.0
Bed Bath & Beyond,Dean Adler,100,11816.55
Bed Bath & Beyond,Klaus Eppler,100,6850.0
Bed Bath & Beyond,Leonard Feinstein,100,28500.0
Bed Bath & Beyond,Leonard Feinstein,200,40700.0
Bed Bath & Beyond,Stanley Barshay,100,100.0
Bed Bath & Beyond,Stanley Barshay,200,2500.0
Bed Bath & Beyond,Victoria Morrison,200,2650.0
Bed Bath & Beyond,Warren Eisenberg,100,16000.0
Bed Bath & Beyond,Warren Eisenberg,200,37700.0
Bemis Company,Barbara Johnson,100,1000.0
Bemis Company,David & connie Haffner,200,2500.0
Bemis Company,David Haffner,200,5850.0
Bemis Company,Henry Theisen,200,5250.0
Bemis Company,Roger Oshaughnessey,200,10000.0
Bemis Company,Roger Oshaughnessy,100,1000.0
Bemis Company,Roger Oshaughnessy,200,30200.0
Bemis Company,Roger Oshaughnesy,200,2500.0
Bemis Company,Ronald Floto,100,3000.0
Bemis Company,Ronald Floto,200,8950.0
Bemis Company,Timothy Manganello,200,5500.0
Berkshire Hatahway,Warren Buffet,100,3300.0
Berkshire Hatahway,Warren Buffett,100,208700.0
Berkshire Hatahway,Warren Buffett,200,5100.0
Berkshire Hathaway Inc,Charlotte Guyman,100,500.0
Berkshire Hathaway Inc,David Gottesman,100,4000.0
Berkshire Hathaway Inc,David Gottesman,200,3000.0
Berkshire Hathaway Inc,Donald Keough,100,500.0
Berkshire Hathaway Inc,Donald Keough,200,60250.0
Berkshire Hathaway Inc,Ronald Olson,100,29849.0
Berkshire Hathaway Inc,Ronald Olson,200,2000.0
Berkshire Hathaway Inc,Stephen Burke,100,23300.0
Berkshire Hathaway Inc,Stephen Burke,200,22300.0
Berkshire Hathaway Inc,Steve Burke,200,25000.0
Berkshire Hathaway Inc,Steven Burke,200,2000.0
Berkshire Hathaway Inc,Thomas Murphy,100,4025.0
Berkshire Hathaway Inc,Thomas Murphy,200,25500.0
Berkshire Hathaway Inc,"Thomas Murphy,",100,60.0
Berkshire Hathaway Inc,Walter Scott,100,2500.0
Berkshire Hathaway Inc,Walter Scott,200,138400.0
Best Buy Co Inc,Dick Schulze,200,7200.0
Best Buy Co Inc,Richard Schulze,200,108900.0
Big Lots Inc,Brenda Lauderback,100,725.0
Big Lots Inc,Jeffrey Berger,200,1000.0
Big Lots Inc,Steven Fishman,100,7800.0
Big Lots Inc,Steven Fishman,200,22700.0
Biogen Idec Inc,Brian Posner,100,838.0
Biogen Idec Inc,Caroline Dorsa,100,2500.0
Biogen Idec Inc,Caroline Dorsa,200,1000.0
Biogen Idec Inc,George Scangos,100,11000.0
Biogen Idec Inc,Lynn Schenk,100,81950.0
Biogen Idec Inc,Nancy Leaming,200,500.0
Biogen Idec Inc,Stephen Sherwin,100,500.0
Blackrock,An Seidenberg,100,9700.0
Blackrock,An Seidenberg,200,129600.0
Blackrock,David Komansky,200,30000.0
Blackrock,Deryck Maughan,100,16600.0
Blackrock,Ivan Seidenberg,100,5000.0
Blackrock,Ivan Seidenberg,200,139100.0
Blackrock,James Grosfeld,100,7200.0
Blackrock,James Grosfeld,200,126400.0
Blackrock,James Grossfeld,200,2000.0
Blackrock,Laurence Fink,100,7500.0
Blackrock,Laurence Fink,200,3500.0
Blackrock,Murry Gerber,100,16000.0
Blackrock,Murry Gerber,200,1300.0
Blackrock,Robert Kapito,200,2500.0
Blackrock,Susan Wagner,100,2000.0
Blackrock,Thomas Montag,100,4000.0
Blackrock,Thomas Montag,200,141100.0
Blackrock,William Demchak,200,30000.0
Boeing Co,David Calhoun,100,3400.0
Boeing Co,David Calhoun,200,4900.0
Boeing Co,James Mcnerney,200,1000.0
Boeing Co,Ken Duberstein,200,250.0
Boeing Co,Kenneth Duberstein,200,40650.0
Boeing Co,Kenneth Dubstein,200,500.0
Boeing Co,Larry & susan Kellner,200,3000.0
Boeing Co,Larry Kellner,100,2400.0
Boeing Co,Larry Kellner,200,48131.2
Boeing Co,Lawrence Kellner,200,123253.08
Boeing Co,Lawrence w Kellner,200,5800.0
Boeing Co,Mike Zafirovski,200,7400.0
Boeing Co,Susan Schwab,200,22000.0
Boeing Co,W Mcnerney,200,2400.0
Boeing Co,W james Mcnemey,200,1000.0
Boeing Co,W james Mcnerney,100,5500.0
Boeing Co,W james Mcnerney,200,6000.0
Boeing Co,Wjames Mcnerney,200,2000.0
Booz Allen Hamilton Holding,Allan Holt,100,10000.0
Booz Allen Hamilton Holding,Allan Holt,200,115250.0
Booz Allen Hamilton Holding,Allan m Holt,200,25000.0
Booz Allen Hamilton Holding,Arthur Johnson,100,2000.0
Booz Allen Hamilton Holding,Ian Fujiyama,100,2500.0
Booz Allen Hamilton Holding,Ian Fujiyama,200,4650.0
Booz Allen Hamilton Holding,Mark Gaumond,100,1000.0
Booz Allen Hamilton Holding,Mark Gaumond,200,500.0
Booz Allen Hamilton Holding,Peter Clare,100,17300.0
Booz Allen Hamilton Holding,Peter Clare,200,102550.0
Borgwarner,John Mckernan,200,37650.0
Boston Scientific,Ernest Mario,200,175500.0
Boston Scientific,John Sununu,200,11750.0
Boston Scientific,Katharine Bartlett,100,2000.0
Boston Scientific,N Nicholas,200,250.0
Boston Scientific,Nelda Connors,100,30400.0
Boston Scientific,Pete Nicholas,200,20000.0
Boston Scientific,Peter Nicholas,100,1250.0
Boston Scientific,Peter Nicholas,200,113492.0
Boston Scientific,Peter m Nicholas,200,1000.0
Boston Scientific,William Kucheman,200,1000.0
Brightpoint Inc,Jerre Stead,100,2650.0
Brightpoint Inc,Jerre Stead,200,5400.0
Brightpoint Inc,John Levy,100,125.0
Brightpoint Inc,Michael Smith,200,60150.0
Brightpoint Inc,Mike Smith,200,1000.0
Brightpoint Inc,Robert Laikin,100,8050.0
Brightpoint Inc,Robert Laikin,200,3750.0
Brightpoint Inc,Robert Wagner,100,9675.0
Brightpoint Inc,Thomas Ridge,200,2500.0
Bristol-Myers Squibb Company,Alan Lacy,100,1000.0
Bristol-Myers Squibb Company,Alan Lacy,200,30400.0
Bristol-Myers Squibb Company,Elliott Sigal,100,5000.0
Bristol-Myers Squibb Company,Gerald Storch,100,2500.0
Bristol-Myers Squibb Company,Gerald Storch,200,2500.0
Bristol-Myers Squibb Company,James Cornelius,100,5000.0
Bristol-Myers Squibb Company,James Cornelius,200,55500.0
Bristol-Myers Squibb Company,Laurie Glimcher,100,200.0
Bristol-Myers Squibb Company,Lewis Campbell,200,25200.0
Bristol-Myers Squibb Company,Louie Freeh,100,5500.0
Bristol-Myers Squibb Company,Louis Freeh,100,1300.0
Bristol-Myers Squibb Company,Louis Freeh,200,3400.0
Bristol-Myers Squibb Company,Michael Grobstein,100,10.0
Bristol-Myers Squibb Company,Robert Williams,100,9.0
Bristol-Myers Squibb Company,Togo West,100,4000.0
Bristol-Myers Squibb Company,Vicki Sato,100,18500.0
Broadcom,Henry Samueli,100,9800.0
Broadcom,Henry Samueli,200,50900.0
Broadcom,Maria Klawe,100,1250.0
Broadcom,Nancy Handel,100,3500.0
Broadcom,Robert Finocchio,200,3000.0
C.H. Robinson,Becky Roloff,100,4250.0
C.H. Robinson,Brian Short,100,1150.0
C.H. Robinson,Brian Short,200,2500.0
C.H. Robinson,David Maclennan,100,1200.0
C.H. Robinson,John Wiefhoff,200,500.0
C.H. Robinson,John Wiehoff,200,14500.0
C.H. Robinson,Rebecca Roloff,100,1850.0
C.H. Robinson,Wayne Fortun,200,14450.0
CBRE Group,Brad Freeman,200,3500.0
CBRE Group,Bradford Freeman,100,2500.0
CBRE Group,Bradford Freeman,200,250100.0
CBRE Group,Curtis Feeny,100,400.0
CBRE Group,Fred Malek,200,129868.0
CBRE Group,Frederic Malek,200,199928.0
CBRE Group,Frederick Malek,200,5000.0
CBRE Group,Fredric Malek,200,3500.0
CBRE Group,Jane Su,100,1500.0
CBRE Group,Laura Tyson,100,14575.0
CBRE Group,Michael Kantor,100,10996.0
CBRE Group,Mickey Kantor,100,1978.6
CBRE Group,Ray Wirta,100,4500.0
CBRE Group,Richard Blum,100,241300.0
CBRE Group,W White,200,2500.0
CBRE Group,William White,200,7400.0
CBS Corporation,Bruce Gordon,100,1399.0
CBS Corporation,Frederic Salerno,100,20800.0
CBS Corporation,Frederic Salerno,200,5000.0
CBS Corporation,Frederick Salerno,200,500.0
CBS Corporation,Gary Countryman,200,1500.0
CBS Corporation,Leslie Moonves,200,7400.0
CBS Corporation,Shari Redstone,100,35000.0
CBS Corporation,Shari Redstone,200,104550.0
CBS Corporation,Sumner Redstone,100,20450.0
CBS Corporation,William Cohen,100,3132.34
CBS Corporation,William Cohen,200,14263.0
CC Media,Blair Hendrix,200,25000.0
CC Media,Bob Pittman,200,10000.0
CC Media,Charles Brizius,100,500.0
CC Media,Charles Brizius,200,3000.0
CC Media,David Abrams,100,12000.0
CC Media,David Abrams,200,24600.0
CC Media,Ian Loring,100,7400.0
CC Media,Ian Loring,200,71650.0
CC Media,Irving Azoff,100,41399.0
CC Media,Irving Azoff,200,108900.0
CC Media,Joanna s Jacobson,200,20000.0
CC Media,John Connaughton,100,4900.0
CC Media,John Connaughton,200,169500.0
CC Media,John Hogan,200,1000.0
CC Media,Jonathan Jacobson,100,11100.0
CC Media,Jonathan Jacobson,200,90946.99
CC Media,Jonathon Jacobson,100,16400.0
CC Media,Jonathon Jacobson,200,835500.0
CC Media,L Mays,200,48200.0
CC Media,L lowry Mays,100,500.0
CC Media,L lowry Mays,200,205800.0
CC Media,Lester Mays,200,5000.0
CC Media,Lowry Mays,200,58200.0
CC Media,Mark Mays,100,2500.0
CC Media,Mark Mays,200,134400.0
CC Media,Randall Mays,200,37900.0
CC Media,Richard Bressler,200,1000.0
CC Media,Robert Pittman,100,39900.0
CC Media,Robert Pittman,200,20000.0
CC Media,Scott Sperling,100,6850.0
CC Media,Scott Sperling,200,132850.0
CC Media,Scott Sperlings,200,1400.0
CC Media,Steven Barnes,100,2500.0
CC Media,Steven Barnes,200,139500.0
CDW,Benjamin Chereskin,100,10000.0
CDW,Benjamin Chereskin,200,27800.0
CDW,Glenn Creamer,200,175000.0
CDW,Michael Dominguez,100,300.0
CDW,Michael Dominguez,200,7000.0
CDW,Paul Finnegan,100,23900.0
CDW,Paul Finnegan,200,380200.0
CDW,Robin Selati,100,1000.0
CDW,Robin Selati,200,69800.0
CF Industries Holdings,John Johnson,100,40.0
CF Industries Holdings,John Johnson,200,8000.0
CF Industries Holdings,Johnnie Johnson,200,3000.0
CF Industries Holdings,Robert Arzbaecher,100,50.0
CF Industries Holdings,Robert Arzbaecher,200,3500.0
CH2M Hill Companies,Jacqueline Rast,100,6236.0
CH2M Hill Companies,Jerry Geist,200,12400.0
CH2M Hill Companies,Lee Mcintire,100,19350.0
CH2M Hill Companies,Michael Lucki,100,1500.0
CH2M Hill Companies,Michael Lucki,200,3000.0
CH2M Hill Companies,Michael Mckelvy,200,4100.0
CH2M Hill Companies,Michael Szomjassy,100,3250.0
CH2M Hill Companies,Michael Szomjassy,200,500.0
CH2M Hill Companies,Mike & elaine Szomjas,100,500.0
CH2M Hill Companies,Mike & elaine Szomjassy,100,300.0
CH2M Hill Companies,Robert Bailey,100,1000.0
CH2M Hill Companies,Robert Bailey,200,500.0
CH2M Hill Companies,Robert Card,200,7350.0
CHS Inc,Bob Bass,200,50.0
CHS Inc,Curtis Eischens,100,500.0
CHS Inc,Dan Schurr,200,200.0
CHS Inc,Daniel Schurr,200,575.0
CHS Inc,Edward Malesich,200,435.0
CHS Inc,Greg Kruger,100,600.0
CHS Inc,Randy Knecht,100,3070.0
CHS Inc,Robert Bass,200,200.0
CIT Group,Brad Oates,200,1500.0
CIT Group,David Moffett,200,7500.0
CIT Group,Gerald Rosenfeld,100,238000.0
CIT Group,John Thain,100,3500.0
CIT Group,John Thain,200,168650.0
CIT Group,Michael Embler,100,38300.0
CIT Group,Seymour Sternberg,100,7000.0
CIT Group,Sy Sternberg,100,44500.0
CIT Group,Sy Sternberg,200,184000.0
CMS Energy,James Brunner,100,800.0
CMS Energy,James Brunner,200,1550.0
CMS Energy,John Barfield,100,250.0
CMS Energy,John Barfield,200,3150.0
CMS Energy,John Russell,100,3000.0
CMS Energy,John Russell,200,8500.0
CMS Energy,Jon Barfield,100,12857.000000000002
CMS Energy,Ken Way,200,5550.0
CMS Energy,Kenneth Way,200,7950.0
CMS Energy,Merribel Ayers,100,500.0
CMS Energy,Merribel Ayers,200,300.0
CMS Energy,Merribel Ayres,100,7350.0
CMS Energy,Merribel Ayres,200,4500.0
CMS Energy,Michael Monahan,200,20750.0
CMS Energy,Richard Gabrys,100,500.0
CMS Energy,Richard Gabrys,200,4200.0
CMS Energy,Stephen Ewing,200,500.0
CMS Energy,Thomas Webb,100,1000.0
CMS Energy,Thomas Webb,200,4575.0
CSX Corp,David Ratcliffe,100,3900.0
CSX Corp,David Ratcliffe,200,100500.0
CSX Corp,Donald Shepard,100,500.0
CSX Corp,Donald Shepard,200,97500.0
CSX Corp,Donna Alvarado,200,750.0
CSX Corp,Edward Kelly,100,1000.0
CSX Corp,Edward Kelly,200,5000.0
CSX Corp,Frankie Watts,200,375.0
CSX Corp,Gilbert Lamphere,100,7250.0
CSX Corp,J Watts,200,4850.0
CSX Corp,J c Watts,200,1000.0
CSX Corp,J c theora Watts,200,1500.0
CSX Corp,Jc Watts,100,750.0
CSX Corp,Jc Watts,200,2000.0
CSX Corp,John Breaux,100,158000.0
CSX Corp,John Breaux,200,2000.0
CSX Corp,"John Breaux,",100,250.0
CSX Corp,Julius Watts,200,500.0
CSX Corp,Michael & pamela Carter,100,500.0
CSX Corp,Steve Halverson,200,13900.0
CSX Corp,Steven Halverson,100,4000.0
CSX Corp,Steven Halverson,200,66595.0
CSX Corp,Timothy Otoole,100,2500.0
CVR Energy,Carl Icahn,100,3000.0
CVR Energy,Carl Icahn,200,225900.0
CVR Energy,Daniel Ninivaggi,100,2000.0
CVR Energy,George Matelich,100,10000.0
CVR Energy,George Matelich,200,5000.0
CVR Energy,George e Matelich,200,2500.0
CVR Energy,Glenn Zander,200,500.0
CVR Energy,John Lipinski,200,48250.0
CVR Energy,Stephen Mongillo,100,2000.0
CVS Caremark Corp,Anne Finucane,100,66800.0
CVS Caremark Corp,C Brown,200,2900.0
CVS Caremark Corp,C Piccolo,100,1000.0
CVS Caremark Corp,C Piccolo,200,2500.0
CVS Caremark Corp,C a Piccolo,200,2500.0
CVS Caremark Corp,C a lance Piccolo,200,250.0
CVS Caremark Corp,C david Brown,100,3000.0
CVS Caremark Corp,C david Brown,200,2000.0
CVS Caremark Corp,David Brown,200,3000.0
CVS Caremark Corp,David Dorman,200,2465.0
CVS Caremark Corp,Jean pierre Millon,200,15000.0
CVS Caremark Corp,Jean-pierre Millon,100,1000.0
CVS Caremark Corp,Jean-pierre Millon,200,2750.0
CVS Caremark Corp,Jp Millon,200,1100.0
CVS Caremark Corp,Larry Merlo,100,2300.0
CVS Caremark Corp,Marian Heard,100,3200.0
CVS Caremark Corp,Tony White,200,11000.0
Cablevision,Charles Dolan,100,39400.0
Cablevision,Charles Dolan,200,107000.0
Cablevision,James Dolan,100,3000.0
Cablevision,James Dolan,200,100000.0
Cablevision,Thomas Reifenheiser,200,6400.0
Cablevision,Thomas Reifenheisser,200,500.0
Cablevision,Vincent Tese,100,33500.0
Cablevision,Zachary Carter,100,57155.0
Caesars Entertainment,Christopher Williams,100,75797.31
Caesars Entertainment,David Bonderman,100,42500.0
Caesars Entertainment,David Bonderman,200,54050.0
Caesars Entertainment,David Sambur,100,500.0
Caesars Entertainment,Eric Press,200,8000.0
Caesars Entertainment,Gary Loveman,100,104200.0
Caesars Entertainment,Gary Loveman,200,34800.0
Caesars Entertainment,Jeffrey Benjamin,100,2000.0
Caesars Entertainment,Jeffrey Housenbold,200,5000.0
Caesars Entertainment,Karl Peterson,200,80400.0
Caesars Entertainment,Kelvin Davis,100,5800.0
Caesars Entertainment,Marc Rowan,100,38350.0
Caesars Entertainment,Marc Rowan,200,260100.0
Calpine,Bill Oberndorf,100,750.0
Calpine,Bill Oberndorf,200,1500.0
Calpine,Denise Oleary,100,2400.0
Calpine,Denise Oleary,200,30900.0
Calpine,Jack Fusco,100,9400.0
Calpine,Jack Fusco,200,18850.0
Calpine,Rob Mosbacher,100,35.0
Calpine,Robert Mosbacher,200,71000.0
Calpine,Will Oberndorf,200,2400.0
Calpine,William & susan Oberndorf,100,500.0
Calpine,William & susan c Oberndorf,100,500.0
Calpine,William Oberndorf,100,25500.0
Calpine,William Oberndorf,200,339060.0
Calpine,William Oberndorft,200,13000.0
Calpine,William Obernorf,100,500.0
Calpine,William Obernorf,200,1000.0
Calpine,William e & susan c Orbendorf,100,500.0
Calpine,Williams Oberndorf,100,500.0
Cameron International,Bruce Wilkinson,200,309660.0
Cameron International,Bruce w Wilkinson,200,6500.0
Cameron International,Douglas Foshee,100,25500.0
Cameron International,Douglas Foshee,200,100000.0
Cameron International,Jack Moore,100,2400.0
Cameron International,Jack Moore,200,112000.0
Cameron International,Sheldon Erikson,100,27500.0
Cameron International,Sheldon Erikson,200,102500.0
Campbell Soup,Bennett Dorrance,200,23550.0
Campbell Soup,Bill Perez,200,11400.0
Campbell Soup,Charlotte Weber,200,3000.0
Campbell Soup,Les Vinney,100,3400.0
Campbell Soup,Les Vinney,200,19400.0
Campbell Soup,Les c Vinney,200,500.0
Campbell Soup,Paul Charron,100,2000.0
Campbell Soup,William Perez,100,3000.0
Campbell Soup,William Perez,200,278400.0
Capital One Financial Corp,Ann Hackett,100,250.0
Capital One Financial Corp,Bradford Warner,200,13700.0
Capital One Financial Corp,Lew Hay,100,2600.0
Capital One Financial Corp,Lewis Hay,100,27000.0
Capital One Financial Corp,Lewis Hay,200,66000.0
Capital One Financial Corp,Mayo Shattuck,100,14500.0
Capital One Financial Corp,Mayo Shattuck,200,73300.0
Capital One Financial Corp,Peter Raskind,100,5000.0
Capital One Financial Corp,Peter Raskind,200,1000.0
Capital One Financial Corp,Richard Fairbank,100,5000.0
Capital One Financial Corp,Richard Fairbank,200,17300.0
CarMax,Edgar Grubb,200,5000.0
CarMax,Mitchell Steenrod,200,20500.0
CarMax,Ronald Blaylock,100,36500.0
CarMax,Ronald Blaylock,200,3250.0
CarMax,Shira Goodman,200,2500.0
CarMax,Shiru Goodman,200,500.0
CarMax,Thomas Folliard,200,2400.0
CarMax,Thomas Stemberg,100,1900.0
CarMax,Thomas Stemberg,200,148000.0
CarMax,Tom Stemberg,100,1000.0
CarMax,Tom Stemberg,200,1500.0
CarMax,Vivian Stephenson,100,500.0
CarMax,W robert Grafton,200,2500.0
CarMax,William Tiefel,100,250.0
Cardinal Health Inc,Bruce Downey,100,375.0
Cardinal Health Inc,Bruce Downey,200,2000.0
Cardinal Health Inc,Calvin Darden,100,1000.0
Cardinal Health Inc,Calvin Darden,200,1000.0
Cardinal Health Inc,Dave Raisbeck,200,1000.0
Cardinal Health Inc,David King,100,9300.0
Cardinal Health Inc,David King,200,3500.0
Cardinal Health Inc,David Raisbeck,200,2500.0
Cardinal Health Inc,George Barrett,100,91140.0
Cardinal Health Inc,George Barrett,200,10800.0
Cardinal Health Inc,George s Barrett,100,2000.0
Cardinal Health Inc,Glenn Britt,100,10000.0
Cardinal Health Inc,Glenn Britt,200,13500.0
Caseys General Stores,Diane Bridgewater,200,675.0
Caseys General Stores,H Horak,200,2000.0
Caseys General Stores,H lynn Horak,200,750.0
Caseys General Stores,Jeff Lamberti,200,2800.0
